Time,Angle
05/07/2017 12:26:31,16.45400047
05/07/2017 12:26:55,16.72100067
05/07/2017 12:27:19,16.11899948
05/07/2017 12:27:25,16.70400047
05/07/2017 12:27:49,16.96100044
05/07/2017 12:28:13,16.36899948
05/07/2017 12:28:19,16.9279995
05/07/2017 12:28:43,17.20100021
05/07/2017 12:29:13,16.63199997
05/07/2017 12:29:19,17.16900063
05/07/2017 12:29:43,17.42200089
05/07/2017 12:30:07,16.85700035
05/07/2017 12:30:13,17.40099907
05/07/2017 12:30:37,17.64800072
05/07/2017 12:31:01,17.05999947
05/07/2017 12:31:07,17.61599922
05/07/2017 12:31:31,17.9090004
05/07/2017 12:32:01,17.34600067
05/07/2017 12:32:25,18.16699982
05/07/2017 12:32:55,17.56500053
05/07/2017 12:33:19,18.36700058
05/07/2017 12:33:49,17.79100037
05/07/2017 12:34:13,18.63800049
05/07/2017 12:34:43,18.01600075
05/07/2017 12:35:07,18.85300064
05/07/2017 12:35:37,18.23900032
05/07/2017 12:36:01,19.09399986
05/07/2017 12:36:31,18.50300026
05/07/2017 12:36:55,19.33699989
05/07/2017 12:37:25,18.73699951
05/07/2017 12:37:49,19.56800079
05/07/2017 12:38:19,18.92700005
05/07/2017 12:38:43,19.83099937
05/07/2017 12:39:13,19.18700027
05/07/2017 12:39:37,20.0189991
05/07/2017 12:40:13,19.4470005
05/07/2017 12:40:37,20.25799942
05/07/2017 12:41:07,19.68400002
05/07/2017 12:41:31,20.4829998
05/07/2017 12:42:01,19.88400078
05/07/2017 12:42:25,20.72200012
05/07/2017 12:42:55,20.12199974
05/07/2017 12:43:19,20.91300011
05/07/2017 12:43:55,20.40099907
05/07/2017 12:44:19,21.22100067
05/07/2017 12:44:49,20.62199974
05/07/2017 12:45:13,21.42700005
05/07/2017 12:45:43,20.82699966
05/07/2017 12:46:07,21.67700005
05/07/2017 12:46:37,21.11000061
05/07/2017 12:46:49,21.90999985
05/07/2017 12:47:07,21.91300011
05/07/2017 12:47:31,21.35199928
05/07/2017 12:47:37,21.87100029
05/07/2017 12:48:01,22.12800026
05/07/2017 12:48:25,21.56299973
05/07/2017 12:48:31,22.12599945
05/07/2017 12:48:55,22.38599968
05/07/2017 12:49:19,21.7859993
05/07/2017 12:49:25,22.32099915
05/07/2017 12:49:49,22.59499931
05/07/2017 12:50:13,21.97699928
05/07/2017 12:50:19,22.58099937
05/07/2017 12:50:43,22.8560009
05/07/2017 12:51:07,22.23500061
05/07/2017 12:51:13,22.81100082
05/07/2017 12:51:37,23.0890007
05/07/2017 12:52:01,22.4810009
05/07/2017 12:52:07,23
05/07/2017 12:52:31,23.27799988
05/07/2017 12:52:55,22.7140007
05/07/2017 12:53:01,23.24799919
05/07/2017 12:53:25,23.54500008
05/07/2017 12:53:49,22.92000008
05/07/2017 12:53:55,23.46299934
05/07/2017 12:54:19,23.72900009
05/07/2017 12:54:43,23.1439991
05/07/2017 12:54:49,23.70400047
05/07/2017 12:55:13,23.97900009
05/07/2017 12:55:37,23.41399956
05/07/2017 12:55:43,23.95800018
05/07/2017 12:56:07,24.21699905
05/07/2017 12:56:31,23.61700058
05/07/2017 12:56:43,24.42499924
05/07/2017 12:57:01,24.44099998
05/07/2017 12:57:25,23.82299995
05/07/2017 12:57:31,24.38500023
05/07/2017 12:57:55,24.66600037
05/07/2017 12:58:19,24.07799911
05/07/2017 12:58:25,24.60300064
05/07/2017 12:58:49,24.86300087
05/07/2017 12:59:13,24.31900024
05/07/2017 12:59:19,24.88299942
05/07/2017 12:59:43,25.13999939
05/07/2017 13:00:07,24.56399918
05/07/2017 13:00:31,25.34799957
05/07/2017 13:00:37,25.36000061
05/07/2017 13:01:01,24.75699997
05/07/2017 13:01:07,25.29999924
05/07/2017 13:01:31,25.59900093
05/07/2017 13:01:55,24.99900055
05/07/2017 13:02:01,25.53700066
05/07/2017 13:02:25,25.81699944
05/07/2017 13:02:49,25.25399971
05/07/2017 13:02:55,25.82799911
05/07/2017 13:03:19,26.10499954
05/07/2017 13:03:43,25.45199966
05/07/2017 13:03:49,26.01000023
05/07/2017 13:04:13,26.30800056
05/07/2017 13:04:37,25.7159996
05/07/2017 13:05:01,26.55900002
05/07/2017 13:05:07,26.56500053
05/07/2017 13:05:31,25.88999939
05/07/2017 13:05:37,26.46800041
05/07/2017 13:06:01,26.71100044
05/07/2017 13:06:25,26.11700058
05/07/2017 13:06:31,26.69099998
05/07/2017 13:06:55,26.96800041
05/07/2017 13:07:19,26.37000084
05/07/2017 13:07:25,26.94400024
05/07/2017 13:07:49,27.21299934
05/07/2017 13:08:13,26.5909996
05/07/2017 13:08:19,27.14599991
05/07/2017 13:08:43,27.4279995
05/07/2017 13:09:07,26.80599976
05/07/2017 13:09:13,27.37999916
05/07/2017 13:09:37,27.6590004
05/07/2017 13:10:01,27.03800011
05/07/2017 13:10:13,27.86300087
05/07/2017 13:10:31,27.92200089
05/07/2017 13:10:55,27.27300072
05/07/2017 13:11:01,27.83799934
05/07/2017 13:11:25,28.17000008
05/07/2017 13:11:49,27.5170002
05/07/2017 13:11:55,28.12199974
05/07/2017 13:12:19,28.38999939
05/07/2017 13:12:43,27.7310009
05/07/2017 13:12:55,28.55900002
05/07/2017 13:13:13,28.58600044
05/07/2017 13:13:37,27.97500038
05/07/2017 13:13:43,28.54100037
05/07/2017 13:14:07,28.8239994
05/07/2017 13:14:31,28.20400047
05/07/2017 13:14:37,28.73999977
05/07/2017 13:15:01,29.02599907
05/07/2017 13:15:25,28.44300079
05/07/2017 13:15:31,28.98600006
05/07/2017 13:15:55,29.26199913
05/07/2017 13:16:19,28.65299988
05/07/2017 13:16:25,29.24099922
05/07/2017 13:16:49,29.55800056
05/07/2017 13:17:13,28.86000061
05/07/2017 13:17:19,29.44499969
05/07/2017 13:17:43,29.72999954
05/07/2017 13:18:07,29.1060009
05/07/2017 13:18:13,29.64299965
05/07/2017 13:18:37,29.9659996
05/07/2017 13:19:01,29.37800026
05/07/2017 13:19:07,29.93600082
05/07/2017 13:19:31,30.20700073
05/07/2017 13:19:55,29.62599945
05/07/2017 13:20:01,30.12199974
05/07/2017 13:20:25,30.41200066
05/07/2017 13:20:49,29.81800079
05/07/2017 13:20:55,30.38199997
05/07/2017 13:21:19,30.64500046
05/07/2017 13:21:43,30.07699966
05/07/2017 13:21:55,30.84000015
05/07/2017 13:22:13,30.85499954
05/07/2017 13:22:37,30.31599998
05/07/2017 13:22:43,30.83399963
05/07/2017 13:23:07,31.09799957
05/07/2017 13:23:31,30.55200005
05/07/2017 13:24:01,31.28300095
05/07/2017 13:24:25,30.78000069
05/07/2017 13:24:55,31.52099991
05/07/2017 13:25:19,31.01300049
05/07/2017 13:25:49,31.75399971
05/07/2017 13:26:13,31.2859993
05/07/2017 13:26:43,31.98999977
05/07/2017 13:27:07,31.49600029
05/07/2017 13:27:37,32.22999954
05/07/2017 13:28:07,31.75600052
05/07/2017 13:28:31,32.5
05/07/2017 13:29:01,31.99200058
05/07/2017 13:30:01,32.23899841
05/07/2017 13:30:26,32.96500015
05/07/2017 13:31:01,32.48300171
05/07/2017 13:31:25,33.23400116
05/07/2017 13:31:55,32.74000168
05/07/2017 13:32:31,33
05/07/2017 13:32:55,32.99499893
05/07/2017 13:33:55,33.22399902
05/07/2017 13:34:19,33.9109993
05/07/2017 13:34:49,33.47399902
05/07/2017 13:35:19,34.16600037
05/07/2017 13:35:43,33.69400024
05/07/2017 13:36:14,34.3769989
05/07/2017 13:36:43,33.92699814
05/07/2017 13:37:08,34.59899902
05/07/2017 13:37:37,34.17599869
05/07/2017 13:38:01,34.84799957
05/07/2017 13:38:31,34.38499832
05/07/2017 13:38:57,35.08599854
05/07/2017 13:39:25,34.63299942
05/07/2017 13:39:50,35.25
05/07/2017 13:40:13,34.83200073
05/07/2017 13:40:19,35.7140007
05/07/2017 13:40:20,37.10200119
05/07/2017 13:40:25,37.10200119
05/07/2017 13:40:26,35.29800034
05/07/2017 13:42:01,35.30199814
05/07/2017 13:42:26,35.91799927
05/07/2017 13:42:55,35.48799896
05/07/2017 13:43:19,36.17699814
05/07/2017 13:43:49,35.72299957
05/07/2017 13:44:13,36.39300156
05/07/2017 13:44:43,35.95600128
05/07/2017 13:45:07,36.61899948
05/07/2017 13:45:37,36.18099976
05/07/2017 13:46:01,36.84199905
05/07/2017 13:46:31,36.41600037
05/07/2017 13:46:55,37.07300186
05/07/2017 13:47:25,36.65200043
05/07/2017 13:47:49,37.29199982
05/07/2017 13:48:19,36.86600113
05/07/2017 13:48:43,37.51699829
05/07/2017 13:49:13,37.10699844
05/07/2017 13:49:37,37.75400162
05/07/2017 13:50:07,37.34199905
05/07/2017 13:50:31,37.98400116
05/07/2017 13:51:01,37.56999969
05/07/2017 13:51:25,38.19499969
05/07/2017 13:51:55,37.78699875
05/07/2017 13:52:19,38.44400024
05/07/2017 13:52:49,38.02500153
05/07/2017 13:53:13,38.67300034
05/07/2017 13:53:43,38.26499939
05/07/2017 13:54:07,38.88600159
05/07/2017 13:54:37,38.49900055
05/07/2017 13:55:01,39.11700058
05/07/2017 13:55:31,38.72100067
05/07/2017 13:55:55,39.34000015
05/07/2017 13:56:25,38.9679985
05/07/2017 13:58:31,39.52199936
05/07/2017 13:58:55,40.27000046
05/07/2017 13:59:43,39.84400177
05/07/2017 14:00:43,40.45399857
05/07/2017 14:01:07,40.6230011
05/07/2017 14:01:37,40.30799866
05/07/2017 14:02:07,40.59999847
05/07/2017 14:02:31,40.52399826
05/07/2017 14:03:01,40.86299896
05/07/2017 14:03:25,40.79299927
05/07/2017 14:04:25,41.40800095
05/07/2017 14:04:49,41.56100082
05/07/2017 14:05:13,41.25
05/07/2017 14:06:13,41.86500168
05/07/2017 14:06:37,42.00699997
05/07/2017 14:07:01,41.69300079
05/07/2017 14:08:01,42.32600021
05/07/2017 14:08:25,42.4679985
05/07/2017 14:08:49,42.14400101
05/07/2017 14:09:49,42.78300095
05/07/2017 14:10:13,42.94400024
05/07/2017 14:10:37,42.60599899
05/07/2017 14:11:37,43.24000168
05/07/2017 14:12:01,43.38899994
05/07/2017 14:12:25,43.08000183
05/07/2017 14:13:25,43.69400024
05/07/2017 14:13:49,43.85499954
05/07/2017 14:14:13,43.51200104
05/07/2017 14:15:13,44.15299988
05/07/2017 14:15:37,44.3030014
05/07/2017 14:16:01,43.98400116
05/07/2017 14:18:01,44.50699997
05/07/2017 14:19:13,45.16500092
05/07/2017 14:21:13,45.30899811
05/07/2017 14:21:37,45.95199966
05/07/2017 14:22:13,45.56700134
05/07/2017 14:24:13,46.06800079
05/07/2017 14:24:37,46.74499893
05/07/2017 14:25:13,46.34199905
05/07/2017 14:27:07,46.82899857
05/07/2017 14:30:07,47.56800079
05/07/2017 14:30:31,48.24399948
05/07/2017 14:31:13,47.85800171
05/07/2017 14:33:13,48.35400009
05/07/2017 14:33:37,49.01599884
05/07/2017 14:34:19,48.95999908
05/07/2017 14:36:13,49.11000061
05/07/2017 14:36:37,49.8030014
05/07/2017 14:37:19,49.72200012
05/07/2017 14:39:07,49.87099838
05/07/2017 14:41:55,50.57799911
05/07/2017 14:44:43,51.28099823
05/07/2017 14:45:07,51.86899948
05/07/2017 14:45:43,51.82500076
05/07/2017 14:47:19,51.95000076
05/07/2017 14:50:01,52.63100052
05/07/2017 14:52:37,53.30099869
05/07/2017 14:55:07,53.92599869
05/07/2017 14:57:43,54.58000183
05/07/2017 14:58:07,55.17900085
05/07/2017 14:58:43,54.83399963
05/07/2017 15:00:13,55.21900177
05/07/2017 15:02:31,55.80799866
05/07/2017 15:04:55,56.39899826
05/07/2017 15:05:25,56.73099899
05/07/2017 15:05:55,56.89500046
05/07/2017 15:07:13,56.97800064
05/07/2017 15:09:13,57.49700165
05/07/2017 15:11:25,58.04999924
05/07/2017 15:13:31,58.56499863
05/07/2017 15:14:01,58.89199829
05/07/2017 15:14:31,59.03099823
05/07/2017 15:15:37,59.10800171
05/07/2017 15:17:49,59.65499878
05/07/2017 15:19:49,60.15000153
05/07/2017 15:21:49,60.6609993
05/07/2017 15:23:43,61.15999985
05/07/2017 15:25:37,61.64199829
05/07/2017 15:27:31,62.10200119
05/07/2017 15:29:25,62.59199905
05/07/2017 15:31:19,63.06999969
05/07/2017 15:33:13,63.54499817
05/07/2017 15:35:07,64.02999878
05/07/2017 15:36:55,64.48000336
05/07/2017 15:38:49,64.95600128
05/07/2017 15:40:43,65.42500305
05/07/2017 15:42:31,65.89700317
05/07/2017 15:44:25,66.36599731
05/07/2017 15:46:25,66.85600281
05/07/2017 15:48:13,67.31700134
05/07/2017 15:55:55,67.79000092
05/07/2017 15:56:01,67.01799774
05/07/2017 15:56:02,61.80799866
05/07/2017 15:56:07,61.80799866
05/07/2017 15:56:08,56.52199936
05/07/2017 15:56:13,56.52199936
05/07/2017 15:56:14,51.19200134
05/07/2017 15:56:19,51.19200134
05/07/2017 15:56:20,45.91799927
05/07/2017 15:56:25,45.91799927
05/07/2017 15:56:26,40.57699966
05/07/2017 15:56:31,40.57699966
05/07/2017 15:56:32,35.26100159
05/07/2017 15:56:37,35.26100159
05/07/2017 15:56:38,29.95400047
05/07/2017 15:56:43,29.95400047
05/07/2017 15:56:44,24.61899948
05/07/2017 15:56:49,24.61899948
05/07/2017 15:56:50,19.31699944
05/07/2017 15:56:55,19.31699944
05/07/2017 15:56:56,14.01500034
05/07/2017 15:57:01,14.01500034
05/07/2017 15:57:02,8.701000214
05/07/2017 15:57:07,8.701000214
05/07/2017 15:57:08,3.358999968
05/07/2017 15:57:13,3.358999968
05/07/2017 15:57:14,-1.947000027
05/07/2017 15:57:19,-1.947000027
05/07/2017 15:57:20,-7.326000214
05/07/2017 15:57:25,-7.326000214
05/07/2017 15:57:26,-12.62100029
05/07/2017 15:57:31,-12.62100029
05/07/2017 15:57:32,-17.94799995
05/07/2017 15:57:37,-17.94799995
05/07/2017 15:57:38,-23.29000092
05/07/2017 15:57:43,-23.29000092
05/07/2017 15:57:44,-28.60499954
05/07/2017 15:57:49,-28.60499954
05/07/2017 15:57:50,-33.95999908
05/07/2017 15:57:55,-33.95999908
05/07/2017 15:57:56,-39.26699829
05/07/2017 15:58:01,-39.26699829
05/07/2017 15:58:02,-44.57699966
05/07/2017 15:58:07,-44.57699966
05/07/2017 15:58:08,-49.89400101
05/07/2017 15:58:13,-49.89400101
05/07/2017 15:58:14,-55.24599838
05/07/2017 15:58:19,-55.24599838
05/07/2017 15:58:20,-60.56000137
05/07/2017 15:58:25,-60.56000137
05/07/2017 15:58:26,-65.875
05/07/2017 15:58:31,-65.875
05/07/2017 15:58:32,-71.26899719
05/07/2017 15:58:37,-71.26899719
05/07/2017 15:58:38,-76.5739975
05/07/2017 15:58:43,-76.5739975
05/07/2017 15:58:44,-81.91200256
05/07/2017 15:58:49,-81.91200256
05/07/2017 15:58:50,-87.27700043
05/07/2017 15:58:55,-87.27700043
05/07/2017 15:58:56,-92.625
05/07/2017 15:59:01,-92.625
05/07/2017 15:59:02,-97.97799683
05/07/2017 15:59:07,-97.97799683
05/07/2017 15:59:08,-103.3460007
05/07/2017 15:59:13,-103.3460007
05/07/2017 15:59:14,-108.697998
05/07/2017 15:59:19,-108.697998
05/07/2017 15:59:20,-114.0599976
05/07/2017 15:59:25,-114.0599976
05/07/2017 15:59:26,-118.7129974
05/07/2017 15:59:31,-118.7129974
05/07/2017 15:59:32,-117.6210022
05/07/2017 16:09:31,-117.6060028
05/07/2017 16:19:32,-117.5940018
05/07/2017 16:29:32,-117.5780029
05/07/2017 16:35:13,-117.5510025
05/07/2017 16:45:13,-117.0299988
05/07/2017 16:55:14,-117.0329971
05/07/2017 17:05:15,-117.0350037
05/07/2017 17:15:16,-117.0350037
05/07/2017 17:25:17,-117.0410004
05/07/2017 17:35:18,-117.0350037
05/07/2017 17:45:18,-117.0410004
05/07/2017 17:55:18,-117.038002
05/07/2017 18:05:18,-117.0400009
05/07/2017 18:15:19,-117.0289993
05/07/2017 18:25:20,-117.0390015
05/07/2017 18:35:21,-117.0429993
05/07/2017 18:45:22,-117.038002
05/07/2017 18:55:22,-117.0429993
05/07/2017 19:05:23,-117.0390015
05/07/2017 19:15:24,-117.0479965
05/07/2017 19:25:24,-117.0510025
05/07/2017 19:35:25,-117.0530014
05/07/2017 19:45:26,-117.0540009
05/07/2017 19:55:26,-117.0540009
05/07/2017 20:05:26,-117.0479965
05/07/2017 20:15:27,-117.0449982
